5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	1.488793
5.000000	0.000000	1.070455
5.000000	0.387654	2.713580
5.000000	1.788608	3.179747
5.000000	2.943750	4.121250
5.000000	3.532500	3.925000
5.000000	3.925000	4.513750
5.000000	4.710000	4.513750
5.000000	4.710000	4.710000
5.000000	4.710000	4.906250
5.000000	5.102500	4.710000
5.000000	5.039506	5.233333
5.000000	5.167089	4.968354
5.000000	5.102500	4.906250
5.000000	4.906250	4.710000
5.000000	4.906250	5.102500
5.000000	5.055932	4.789831
5.000000	5.233333	5.607143
5.000000	4.906250	5.102500
5.000000	4.906250	4.710000
5.000000	4.710000	4.906250
5.000000	5.102500	4.906250
5.000000	4.906250	5.102500
5.000000	5.102500	4.710000
5.000000	4.710000	5.102500
5.000000	4.906250	4.906250
5.000000	5.102500	5.102500
5.000000	5.039506	5.039506
5.000000	4.570886	4.968354
5.000000	5.102500	4.906250
5.000000	4.710000	4.906250
5.000000	4.906250	5.102500
5.000000	5.039506	4.845679
5.000000	4.769620	5.167089
5.000000	5.102500	4.906250
5.000000	4.513750	4.906250
5.000000	4.906250	5.102500
5.000000	4.710000	4.710000
5.000000	4.710000	4.906250
5.000000	5.039506	5.233333
5.000000	4.968354	4.968354
5.000000	4.906250	5.298750
5.000000	4.710000	4.710000
5.000000	5.102500	5.102500
5.000000	5.102500	4.906250
5.000000	4.906250	5.102500
5.000000	5.691250	5.887500
5.000000	4.317500	4.121250
5.000000	4.710000	4.710000
5.000000	5.039506	5.039506
5.000000	4.769620	5.167089
5.000000	5.102500	4.710000
5.000000	4.710000	5.298750
5.000000	4.710000	4.710000
5.000000	5.102500	5.495000
5.000000	5.102500	5.298750
9.000000	5.887500	6.280000
9.000000	6.280000	6.672500
9.000000	7.261250	8.046250
9.000000	8.046250	8.635000
9.000000	7.850000	8.046250
9.000000	8.635000	9.027500
9.000000	9.027500	8.635000
9.000000	9.420000	9.027500
9.000000	9.027500	9.027500
9.000000	9.420000	9.616250
9.000000	9.027500	8.831250
9.000000	9.027500	9.027500
9.000000	9.616250	9.616250
9.000000	8.046250	8.635000
9.000000	9.420000	9.027500
9.000000	8.528395	9.303704
9.000000	8.744304	8.744304
9.000000	8.831250	9.223750
9.000000	8.635000	8.831250
9.000000	8.635000	9.027500
9.000000	8.831250	9.027500
9.000000	9.027500	9.223750
9.000000	8.528395	8.722222
9.000000	8.831250	9.027500
9.000000	9.141772	9.141772
9.000000	8.916049	8.916049
9.000000	9.027500	9.616250
9.000000	8.545570	8.346835
9.000000	8.528395	8.722222
9.000000	8.744304	8.943038
9.000000	9.223750	9.223750
9.000000	8.334568	9.109877
9.000000	9.027500	9.027500
9.000000	8.943038	9.141772
9.000000	8.438750	8.831250
9.000000	9.420000	9.223750
9.000000	8.722222	9.303704
9.000000	8.148101	8.346835
9.000000	8.916049	8.916049
9.000000	8.744304	8.943038
9.000000	10.205000	10.205000
9.000000	8.046250	8.046250
9.000000	8.635000	8.635000
9.000000	8.438750	8.635000
9.000000	9.027500	9.420000
9.000000	8.635000	9.027500
9.000000	8.635000	9.420000
9.000000	9.223750	8.831250
9.000000	8.831250	9.027500
9.000000	8.916049	8.916049
9.000000	8.943038	9.141772
9.000000	8.438750	9.027500
9.000000	8.831250	9.223750
9.000000	8.438750	9.027500
9.000000	8.916049	9.109877
9.000000	8.744304	8.744304
9.000000	9.497531	9.109877
9.000000	8.943038	8.943038
9.000000	8.635000	8.635000
9.000000	9.027500	9.223750
9.000000	8.635000	8.831250
9.000000	9.812500	9.812500
9.000000	7.653750	8.242500
9.000000	8.831250	9.027500
9.000000	8.635000	9.027500
9.000000	9.027500	9.223750
9.000000	8.635000	8.831250
9.000000	9.420000	9.223750
9.000000	8.242500	8.635000
9.000000	8.722222	8.916049
9.000000	8.943038	8.943038
9.000000	8.635000	8.831250
9.000000	9.420000	9.616250
9.000000	8.242500	8.438750
9.000000	9.223750	9.420000
9.000000	8.635000	8.831250
9.000000	9.223750	9.027500
9.000000	8.334568	8.722222
9.000000	8.744304	9.141772
9.000000	8.722222	9.109877
9.000000	8.943038	8.943038
9.000000	8.438750	9.223750
9.000000	9.027500	9.223750
9.000000	8.635000	8.831250
9.000000	8.635000	9.027500
9.000000	9.303704	9.109877
9.000000	8.545570	8.545570
9.000000	9.027500	9.223750
9.000000	9.616250	9.420000
9.000000	8.635000	8.831250
9.000000	8.635000	8.635000
9.000000	9.027500	9.027500
9.000000	8.528395	8.722222
9.000000	9.420000	9.616250
9.000000	8.635000	8.635000
9.000000	8.346835	8.943038
9.000000	9.027500	9.223750
9.000000	8.635000	8.831250
9.000000	8.635000	8.831250
9.000000	9.027500	10.008750
