5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	5.102500
5.000000	0.000000	14.522500
5.000000	0.000000	16.092500
5.000000	0.000000	14.522500
5.000000	0.785000	10.205000
5.000000	2.158750	5.102500
5.000000	3.140000	3.140000
5.000000	5.102500	2.747500
5.000000	4.070370	2.325926
5.000000	5.167089	2.981013
5.000000	5.233333	3.488889
5.000000	5.298750	4.121250
5.000000	5.298750	4.513750
5.000000	5.298750	4.513750
5.000000	5.365823	4.968354
5.000000	4.710000	4.513750
5.000000	5.495000	4.317500
5.000000	5.039506	5.039506
5.000000	5.167089	4.570886
5.000000	4.710000	4.121250
5.000000	5.102500	4.317500
5.000000	4.710000	4.513750
5.000000	5.102500	4.513750
5.000000	5.102500	4.513750
5.000000	5.102500	4.317500
5.000000	5.298750	4.513750
5.000000	4.513750	4.317500
5.000000	5.102500	4.513750
5.000000	5.427160	5.039506
5.000000	4.769620	3.974684
5.000000	4.710000	4.513750
5.000000	5.298750	4.513750
5.000000	4.845679	4.845679
5.000000	5.564557	4.570886
5.000000	4.651852	4.264198
5.000000	4.769620	4.173418
5.000000	5.102500	4.710000
5.000000	5.102500	4.121250
5.000000	4.710000	4.710000
5.000000	4.906250	4.317500
5.000000	5.298750	4.513750
5.000000	4.845679	4.651852
5.000000	4.968354	4.372152
5.000000	5.102500	4.513750
5.000000	5.102500	4.513750
5.000000	5.039506	4.264198
5.000000	5.167089	4.968354
5.000000	4.710000	4.121250
5.000000	5.102500	4.513750
5.000000	4.906250	4.513750
5.000000	5.298750	4.710000
5.000000	4.710000	4.317500
5.000000	5.102500	4.317500
5.000000	5.102500	4.513750
5.000000	4.710000	4.121250
5.000000	5.298750	4.710000
5.000000	5.691250	5.495000
5.000000	6.280000	6.280000
9.000000	7.457500	7.261250
9.000000	8.334568	7.946914
9.000000	8.744304	7.949367
9.000000	9.812500	8.635000
9.000000	9.497531	8.528395
9.000000	9.936709	8.346835
9.000000	9.616250	8.635000
9.000000	9.616250	7.850000
9.000000	8.242500	7.457500
9.000000	9.027500	7.850000
9.000000	8.528395	8.334568
9.000000	8.943038	7.551899
9.000000	8.831250	8.242500
9.000000	9.420000	8.438750
9.000000	9.027500	8.046250
9.000000	9.223750	8.046250
9.000000	8.831250	8.046250
9.000000	9.420000	8.831250
9.000000	8.635000	7.457500
9.000000	10.008750	9.027500
9.000000	9.027500	7.850000
9.000000	7.365432	6.396296
9.000000	9.340506	8.148101
9.000000	8.242500	7.653750
9.000000	9.303704	8.334568
9.000000	8.346835	7.949367
9.000000	9.420000	8.635000
9.000000	9.027500	7.653750
9.000000	9.616250	8.635000
9.000000	9.420000	8.046250
9.000000	9.109877	8.140741
9.000000	9.141772	8.346835
9.000000	8.831250	7.850000
9.000000	8.831250	8.046250
9.000000	8.635000	7.850000
9.000000	9.027500	8.046250
9.000000	9.027500	8.242500
9.000000	9.027500	7.850000
9.000000	9.027500	8.242500
9.000000	9.420000	8.438750
9.000000	8.635000	7.653750
9.000000	9.027500	7.850000
9.000000	8.635000	8.046250
9.000000	8.916049	8.140741
9.000000	8.831250	7.850000
9.000000	9.340506	8.346835
9.000000	9.027500	8.046250
9.000000	9.616250	8.242500
9.000000	8.722222	7.946914
9.000000	9.141772	8.148101
9.000000	8.635000	7.850000
9.000000	9.223750	8.438750
9.000000	9.223750	7.850000
9.000000	8.635000	7.653750
9.000000	8.635000	8.046250
9.000000	9.303704	8.140741
9.000000	9.539241	8.545570
9.000000	8.528395	7.365432
9.000000	9.539241	8.148101
9.000000	8.635000	7.850000
9.000000	9.027500	8.438750
9.000000	8.916049	8.528395
9.000000	9.027500	7.653750
9.000000	8.635000	8.242500
9.000000	9.539241	8.148101
9.000000	8.635000	7.653750
9.000000	9.223750	8.046250
9.000000	8.528395	7.946914
9.000000	9.223750	8.242500
9.000000	9.539241	8.545570
9.000000	9.027500	8.438750
9.000000	8.242500	7.457500
9.000000	9.303704	7.946914
9.000000	8.744304	7.551899
9.000000	9.420000	8.242500
9.000000	9.027500	8.242500
9.000000	8.831250	7.850000
9.000000	8.831250	8.242500
9.000000	9.303704	8.334568
9.000000	9.141772	8.346835
9.000000	8.635000	7.653750
9.000000	9.027500	7.850000
9.000000	9.027500	8.242500
9.000000	9.027500	7.850000
9.000000	9.303704	8.528395
9.000000	8.545570	7.551899
9.000000	9.223750	7.850000
9.000000	8.635000	8.242500
9.000000	9.420000	8.831250
9.000000	8.831250	7.653750
9.000000	8.831250	7.850000
9.000000	8.831250	7.850000
9.000000	9.223750	7.850000
9.000000	9.420000	8.831250
9.000000	8.635000	7.850000
9.000000	9.027500	8.046250
9.000000	8.916049	7.946914
9.000000	9.141772	8.545570
9.000000	9.812500	8.635000
9.000000	10.990000	10.401250
