5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	-0.000000
5.000000	0.000000	0.588750
5.000000	0.000000	1.766250
5.000000	0.000000	2.355000
5.000000	0.196250	2.355000
5.000000	1.766250	2.943750
5.000000	2.747500	3.336250
5.000000	3.140000	3.336250
5.000000	3.728750	3.728750
5.000000	3.925000	4.317500
5.000000	4.513750	4.317500
5.000000	3.925000	4.121250
5.000000	4.317500	4.317500
5.000000	4.710000	4.513750
5.000000	4.651852	4.264198
5.000000	4.710000	5.102500
5.000000	4.769620	4.173418
5.000000	5.102500	4.906250
5.000000	4.710000	4.710000
5.000000	5.102500	4.906250
5.000000	4.906250	4.906250
5.000000	4.906250	4.317500
5.000000	5.039506	4.651852
5.000000	4.769620	5.167089
5.000000	5.102500	4.906250
5.000000	6.280000	6.476250
5.000000	3.488889	3.295062
5.000000	4.769620	4.968354
5.000000	4.710000	4.710000
5.000000	5.102500	5.298750
5.000000	4.710000	4.710000
5.000000	5.039506	4.845679
5.000000	5.495000	5.495000
5.000000	4.372152	4.372152
5.000000	4.845679	4.845679
5.000000	4.906250	5.102500
5.000000	4.769620	4.769620
5.000000	4.906250	4.906250
5.000000	4.906250	5.102500
5.000000	5.102500	4.710000
5.000000	5.039506	5.233333
5.000000	4.968354	4.769620
5.000000	4.845679	5.233333
5.000000	4.769620	4.769620
5.000000	5.039506	5.039506
5.000000	4.968354	4.769620
5.000000	4.906250	4.906250
5.000000	5.102500	4.906250
5.000000	5.102500	5.495000
9.000000	5.495000	5.691250
9.000000	7.946914	8.722222
9.000000	5.167089	4.769620
9.000000	7.457500	7.457500
9.000000	7.065000	7.457500
9.000000	9.420000	9.616250
9.000000	6.868750	6.868750
9.000000	8.242500	8.242500
9.000000	10.079012	9.691358
9.000000	8.148101	8.148101
9.000000	8.242500	8.046250
9.000000	8.831250	8.635000
9.000000	9.420000	9.223750
9.000000	8.635000	8.831250
9.000000	9.223750	9.027500
9.000000	9.027500	9.027500
9.000000	9.223750	9.420000
9.000000	8.635000	8.635000
9.000000	9.027500	9.223750
9.000000	9.812500	9.420000
9.000000	8.242500	8.046250
9.000000	9.027500	9.223750
9.000000	8.242500	8.438750
9.000000	9.223750	8.831250
9.000000	8.722222	9.109877
9.000000	9.936709	9.936709
9.000000	8.140741	8.140741
9.000000	8.545570	8.346835
9.000000	9.027500	9.027500
9.000000	9.812500	9.616250
9.000000	8.140741	7.753086
9.000000	8.545570	8.545570
9.000000	9.027500	9.223750
9.000000	9.027500	9.616250
9.000000	9.223750	8.831250
9.000000	8.438750	8.046250
9.000000	8.635000	8.831250
9.000000	9.027500	8.635000
9.000000	8.635000	9.027500
9.000000	9.420000	9.223750
9.000000	8.831250	9.027500
9.000000	8.831250	9.027500
9.000000	9.027500	8.831250
9.000000	8.831250	8.831250
9.000000	10.008750	9.420000
9.000000	8.140741	8.140741
9.000000	9.141772	8.744304
9.000000	8.635000	9.027500
9.000000	8.635000	8.831250
9.000000	9.027500	9.223750
9.000000	8.635000	8.438750
9.000000	9.420000	10.008750
9.000000	7.850000	7.457500
9.000000	8.831250	9.223750
9.000000	9.109877	9.109877
9.000000	8.744304	8.744304
9.000000	9.027500	9.027500
9.000000	8.831250	8.831250
9.000000	9.027500	9.223750
9.000000	9.027500	10.008750
9.000000	9.616250	8.438750
9.000000	8.046250	7.653750
9.000000	8.831250	8.831250
9.000000	8.635000	8.635000
9.000000	9.109877	9.109877
9.000000	8.744304	8.744304
9.000000	9.223750	9.027500
9.000000	8.831250	9.420000
9.000000	8.831250	8.438750
9.000000	8.528395	8.916049
9.000000	9.141772	8.943038
9.000000	9.303704	9.497531
9.000000	8.943038	8.346835
9.000000	8.438750	9.027500
9.000000	9.027500	8.635000
9.000000	8.635000	8.635000
9.000000	9.027500	9.420000
9.000000	8.635000	8.635000
9.000000	8.635000	8.635000
9.000000	9.420000	9.027500
9.000000	8.438750	8.635000
9.000000	9.420000	9.616250
9.000000	8.242500	8.438750
9.000000	10.008750	9.420000
9.000000	7.653750	8.046250
9.000000	8.831250	9.027500
9.000000	12.167500	11.775000
9.000000	5.887500	5.887500
9.000000	8.916049	8.528395
9.000000	8.744304	8.943038
9.000000	8.528395	8.916049
9.000000	9.141772	9.141772
9.000000	8.916049	9.109877
9.000000	9.812500	9.812500
9.000000	7.750633	7.949367
9.000000	8.722222	8.722222
9.000000	8.635000	9.223750
9.000000	8.943038	8.744304
9.000000	9.223750	8.635000
