0.000000	-0.000000	-800.000000	-800.000000	-10.000000	-10.000000	0.153750	0.153750
0.000000	-0.000000	-1600.000000	-1600.000000	-10.000000	-10.000000	0.063750	0.063750
0.000000	-0.000000	-2400.000000	-2400.000000	-10.000000	-10.000000	0.023750	0.023750
0.000000	-0.000000	-3200.000000	-3200.000000	-10.000000	-10.000000	-0.016250	-0.016250
0.000000	-0.000000	-4000.000000	-4000.000000	-10.000000	-10.000000	-0.056250	-0.056250
0.000000	-0.000000	-4800.000000	-4800.000000	-10.000000	-10.000000	-0.096250	-0.096250
0.000000	-0.000000	-5600.000000	-5600.000000	-10.000000	-10.000000	-0.136250	-0.136250
0.000000	-0.000000	-6400.000000	-6400.000000	-10.000000	-10.000000	-0.176250	-0.176250
0.000000	-0.000000	-7200.000000	-7200.000000	-10.000000	-10.000000	-0.216250	-0.216250
0.000000	-0.000000	-8000.000000	-8000.000000	-10.000000	-10.000000	-0.256250	-0.256250
0.000000	-0.000000	-8800.000000	-8800.000000	-10.000000	-10.000000	-0.296250	-0.296250
0.000000	-0.000000	-9600.000000	-9600.000000	-10.000000	-10.000000	-0.336250	-0.336250
0.000000	-0.392500	-10400.000000	-10400.000000	-10.000000	-10.000000	-0.376250	-0.376250
-0.392500	-1.373750	-11200.000000	-11168.600000	-10.000000	-9.607500	-0.416250	-0.422236
-1.570000	-1.766250	-11968.600000	-11858.700000	-9.607500	-8.626250	-0.462236	-0.473667
-2.747500	-3.140000	-12643.000000	-12517.400000	-8.430000	-8.233750	-0.516660	-0.509252
-3.728750	-3.925000	-13223.200000	-13066.200000	-7.252500	-6.860000	-0.562449	-0.561174
-4.458025	-4.458025	-13724.900000	-13552.200000	-6.271250	-6.075000	-0.600536	-0.593716
-5.564557	-5.167089	-14168.258025	-13995.558025	-5.541975	-5.541975	-0.631836	-0.622220
-10.597500	-10.008750	-14523.093468	-14382.190936	-4.435443	-4.832911	-0.667232	-0.652536
-2.389130	-1.877174	-14475.293468	-14381.490936	0.597500	0.008750	-0.756194	-0.742158
-8.542647	-7.850000	-15084.163033	-15031.317023	-7.610870	-8.122826	-0.603461	-0.593908
-7.946914	-6.977778	-15200.751268	-15203.317023	-1.457353	-2.150000	-0.768788	-0.758142
-7.949367	-7.750633	-15364.998182	-15445.094801	-2.053086	-3.022222	-0.734765	-0.723577
-9.027500	-7.850000	-15529.048815	-15625.044168	-2.050633	-2.249367	-0.745993	-0.751813
-7.850000	-7.850000	-15606.848815	-15797.044168	-0.972500	-2.150000	-0.770625	-0.758462
-9.303704	-8.916049	-15778.848815	-15969.044168	-2.150000	-2.150000	-0.751167	-0.766565
-9.936709	-9.340506	-15834.552518	-16055.760217	-0.696296	-1.083951	-0.787824	-0.791422
-9.027500	-9.027500	-15839.615810	-16108.519711	-0.063291	-0.659494	-0.792994	-0.796900
-10.401250	-10.793750	-15917.415810	-16186.319711	-0.972500	-0.972500	-0.776217	-0.792643
-10.008750	-9.420000	-15885.315810	-16122.819711	0.401250	0.793750	-0.805602	-0.825033
-13.933750	-15.307500	-15884.615810	-16169.219711	0.008750	-0.580000	-0.791143	-0.792077
-6.868750	-6.083750	-15569.915810	-15744.619711	3.933750	5.307500	-0.852927	-0.891050
-10.205000	-10.793750	-15820.415810	-16057.919711	-3.131250	-3.916250	-0.709825	-0.699721
-10.597500	-10.793750	-15804.015810	-15994.419711	0.205000	0.793750	-0.808553	-0.833332
-9.616250	-9.420000	-15756.215810	-15930.919711	0.597500	0.793750	-0.797038	-0.806607
-11.823457	-13.567901	-15786.915810	-15977.319711	-0.383750	-0.580000	-0.777721	-0.782482
-9.539241	-7.949367	-15641.039266	-15691.887612	1.823457	3.567901	-0.817822	-0.854926
-9.420000	-9.420000	-15677.900026	-15855.938245	-0.460759	-2.050633	-0.764658	-0.734233
-10.401250	-10.205000	-15724.300026	-15902.338245	-0.580000	-0.580000	-0.776104	-0.792955
-9.616250	-8.831250	-15692.200026	-15885.938245	0.401250	0.205000	-0.793984	-0.799893
-9.812500	-10.205000	-15722.900026	-15979.438245	-0.383750	-1.168750	-0.775502	-0.774198
-10.008750	-9.420000	-15737.900026	-15963.038245	-0.187500	0.205000	-0.783954	-0.806692
-10.660494	-10.854321	-15737.200026	-16009.438245	0.008750	-0.580000	-0.786716	-0.787032
-9.340506	-9.340506	-15684.360520	-15941.092566	0.660494	0.854321	-0.795639	-0.815150
-10.205000	-10.597500	-15737.120013	-15993.852060	-0.659494	-0.659494	-0.769608	-0.781476
-10.008750	-9.420000	-15720.720013	-15946.052060	0.205000	0.597500	-0.792030	-0.810852
-9.812500	-10.597500	-15720.020013	-15992.452060	0.008750	-0.580000	-0.783894	-0.784220
-10.205000	-9.616250	-15735.020013	-15944.652060	-0.187500	0.597500	-0.781848	-0.810384
-9.812500	-11.578750	-15718.620013	-15975.352060	0.205000	-0.383750	-0.789565	-0.787143
-10.339024	-9.190244	-15733.620013	-15849.052060	-0.187500	1.578750	-0.780797	-0.823512
-9.661538	-9.862821	-15706.498062	-15913.832548	0.339024	-0.809756	-0.791539	-0.770960
